Sorong Selatan;824242.7;886543.45;49723.03;62410.04;1090935.8;1128951.21;726199.8;737090.9;49436.48;-53962.08;-635212.63;-509598.34;2105325.19;2251435.17
Sorong;3136465.77;3327043.88;139004.92;157180.11;2000860.98;2195232.12;2209052.29;2235961.64;-199637.34;-102903.29;4286648.27;4215631.92;11572394.9;12028146.37
Raja Ampat;1128053.97;1238961.38;48045.59;59448.89;1107967.98;1225166.5;641615.36;606951.68;-53352;20529.31;1193800.96;1016457.76;4066131.85;4167515.52
Tambrauw;99368.9;105151.37;8512.28;9490.78;196489.18;222379.97;68607.63;63960.13;-4095.19;-41895.66;-112960.56;-86495.78;255922.23;272590.81
Maybrat;643744.83;689759.93;25246.95;28607.36;722868.65;837613.65;186017.33;168563.74;4;304.9;-794040.14;-913224.28;783841.62;811625.3
Manokwari Selatan;644032.59;696729.11;22430.78;25104.42;356551.91;463610.26;72491.29;71704.72;-54897.03;11040.59;-153186.02;-340996.26;887423.51;927192.83
Pegunungan Arfak;128177.9;138469.89;2801.79;3047.95;161107.92;171306.06;103728.77;124245.57;22816.51;2439.51;-138885.52;-119023.6;279747.37;320485.39
Kota Sorong;9454479.27;9932489.44;115106.56;132853.74;2585642.25;3014293.01;3319613.4;3143733.53;-991721.66;-413786.86;1690460.43;1019091.47;16173580.24;16828674.33
Merauke;12174494.2;13338261.32;198012.51;218311.82;3318244.57;3521745.04;4823948.87;5294402;-107985.27;-499343.58;-3036553.02;-2922835.47;17370161.87;18950541.14
Jayawijaya;8243958.03;8863904.19;80025.06;86989.93;1890633.75;2057636.33;4712285.72;5027253.6;-3259.99;-626519.86;-5757599.43;-5254411.29;9166043.14;10154852.92
Jayapura;8913202.39;9508050.98;170826.16;187559.24;3436021.38;3618576.24;5235898.49;5568797.89;-64224.93;413574.41;586860.85;-174991.43;18278584.34;19121567.33
Nabire;8397400.93;9084757.67;306519.39;343827.87;1804951.83;1908053.39;3211460.83;3419579.26;-70927.91;23222.01;-1044473.29;-1217557.15;12604931.79;13561883.06
Kepulauan Yapen;3344213.96;3555750.05;201178.02;213874.03;716221.8;755373.75;1070289.21;1080439.37;-11131.68;181019.42;-660719.28;-818895.2;4660052.04;4967561.42
Biak Numfor;4442780.54;4672757.09;245992.22;260614.7;1572403.11;1776020.71;1090940.85;1195825.44;-18574.58;234215.86;-1468382.63;-1857814.34;5865159.51;6281619.46
Paniai;3703523.88;3979450.2;14219.63;15172.53;1202156.15;1260485.41;2304463.05;2420737.28;-20894.2;18205.5;-2498638.82;-2680138.21;4704829.7;5013912.7
Puncak Jaya;1383080.23;1503140.95;50196.37;55068.54;650677.42;689949.39;700489.62;739237.55;-18154.55;3073.54;-1318224.16;-1481098.6;1448064.93;1509371.37
Mimika;13336782.66;14743913.34;230296.74;256714.66;4530507.3;4801727.98;21876602.75;23269172.73;-1576262.9;9549848.81;72027256.11;74251547.15;110425182.7;126872924.7
Boven Digoel;3540253.95;3773001.69;36869.81;40207.46;898437.67;959678.45;2177321.02;2338851.11;-166928.72;-212434.77;-1408040.9;-1558248.58;5077912.84;5341055.36
Mappi;2620202.53;2836514.43;51745.76;57241.29;1115764.68;1208720.24;1717869.74;1834419.88;-55372.42;-7818.18;-2099369.95;-2329126.79;3350840.33;3599950.86
Asmat;2369974.45;2607260.49;46106.06;55038.83;1390211.37;1426146.56;1450544.21;1549771.57;-1461.34;-1660.87;-2374793.32;-2491256.82;2880581.42;3145299.77
Yahukimo;2228064.55;2336437.72;22151.34;23408.06;1008064.04;1071258.19;1483861.22;1560077.38;-16527.38;12008.55;-2031279.98;-2102867.29;2694333.78;2900322.61
Pegunungan Bintang;1882814.72;1997194.75;22451.55;23877.28;634590.91;675564.84;972871.57;1028283.34;-22363.05;5480.2;-1287483.5;-1361140.4;2202882.19;2369260
Tolikara;1621649.85;1688299.19;23825.12;26643.4;801977.16;815736.64;889977.63;945104.65;-4116.05;3353.63;-1515827.35;-1470761.23;1817486.37;2008376.29
Sarmi;2366448.87;2513612.37;22599.88;25202.17;1073382.64;1138904.39;1654119.81;1812859.3;-67992.35;116560.23;-1732754.29;-2049013.75;3315804.55;3558124.72
Keerom;2364406.21;2482416.57;38305.1;41362.58;988360;1035850.69;1522856.42;1599314.62;-30963.11;15911.6;-1678200.72;-1788009.26;3204763.89;3386846.81
Waropen;1461375.7;1487494.15;50203.18;51071.52;845438.01;854103.7;1122503.79;1029783.17;-55204.88;64533.63;-1113445.71;-1182801.51;2310870.1;2304184.66
Supiori;940799.06;965442.65;70179.5;73357.24;370113.73;388271.53;816260.27;849875.66;-35065.05;36067.22;-1022911.82;-1140985.01;1139375.7;1172029.29
Mamberamo Raya;1365128.04;1482275.33;31184.91;34299.41;597876.9;621308.1;939582.16;1019101.07;-37513.78;42705.92;-923176.54;-1056196.2;1973081.7;2143493.63
Nduga;1076370.85;1134720.75;5167.43;5701.63;480382.01;507380.14;864992.67;928072.65;-13318.45;-13063.79;-1000310.23;-1051152.04;1413284.28;1511659.33
Lanny Jaya;1790956.16;1881511.69;34717.83;37230.94;714890.06;757689.63;1054401.35;1118738.96;-2715.02;-8512.9;-1447483.75;-1461736.37;2144766.64;2324921.95
Mamberamo Tengah;1139901.84;1215042.48;12999.83;14092.76;535509.46;569134.99;743692.84;802097.19;-9069.87;-13234.18;-1136122.67;-1179079.7;1286911.43;1408053.54
Yalimo;1130998.3;1198859.35;12691.53;13736.78;462499.21;493043.31;756026.74;809152.89;-1907.2;-5600.52;-920302.15;-950090.99;1440006.43;1559100.82
Puncak;1378306.75;1437259.54;19930.36;21110.18;568728.13;595721.69;957151.79;994946.91;-73526.11;21361.31;-1237780.98;-1401143.41;1612809.92;1669256.23
Dogiyai;1343587.82;1423824.01;36423.5;39147.85;639717.75;665205.23;695883.47;748455.86;-855.21;1910.04;-1269705.53;-1334950.19;1445051.81;1543592.8
Intan Jaya;964788.25;1007732.51;7790.65;8496.44;455954.69;476170.01;778873.47;819966.68;-12526.62;-33907.38;-835542.55;-873720.55;1359337.9;1404737.72
Deiyai;1145643.61;1192072.09;5587.88;5886.39;510757.03;523387.12;701547.5;726616.97;-12850.66;-28117.68;-778287.83;-755947.17;1572397.53;1663897.72
Kota Jayapura;16226910.87;17220209.51;3295376.47;3620430.58;14696797.68;15495223.05;16355509.13;17364211.74;-20538.11;1525691.76;-15189170.69;-17428694.27;35364885.34;37797072.36
